timestamp,idx,path,c1,c2,c3
1613829916.3990881,16,short_path,37569,151297,151221
1613829916.3996742,0,long_path,8325,8487,8491
1613829916.488391,16,short_path,37503,151142,151089
1613829916.4887722,0,long_path,8326,8492,8503
1613829916.5789702,16,short_path,37496,151153,151111
1613829916.579346,0,long_path,8470,8478,8487
1613829916.668501,16,short_path,37515,151211,151346
1613829916.668975,0,long_path,8283,8480,8496
1613829916.758964,16,short_path,37519,151273,151231
1613829916.759361,0,long_path,8280,8477,8517
1613829916.848869,16,short_path,37501,151360,151331
1613829916.849196,0,long_path,8267,8481,8530
1613829916.938268,16,short_path,37567,151475,151449
1613829916.983833,0,long_path,8283,8483,8501
1613829917.0298429,16,short_path,37555,151571,151530
1613829917.030151,0,long_path,8230,8455,8529
1613829917.118252,16,short_path,37533,151572,151498
1613829917.118819,0,long_path,8238,8495,8453
1613829917.208767,16,short_path,37496,151467,151429
1613829917.224073,0,long_path,8253,8550,8502
1613829917.299056,16,short_path,37340,151663,151607
1613829917.299402,0,long_path,8108,8137,8490
1613829917.419242,16,short_path,37509,151719,151670
1613829917.419855,0,long_path,8238,8484,8482
1613829917.50837,16,short_path,37603,151944,151735
1613829917.50875,0,long_path,8235,20730,8481
1613829917.569338,16,short_path,37613,151938,151902
1613829917.569898,0,long_path,8259,8539,8529
1613829917.6583931,16,short_path,37615,151970,151850
1613829917.658713,0,long_path,8246,8493,8466
1613829917.779516,16,short_path,37584,151912,151829
1613829917.7933629,0,long_path,8257,8494,8497
1613829917.839044,16,short_path,37564,151682,151628
1613829917.839434,0,long_path,8250,8455,8479
1613829917.929282,16,short_path,37555,151719,151720
1613829917.929652,0,long_path,8252,8497,8533
1613829918.0188391,16,short_path,37465,151694,151671
1613829918.019306,0,long_path,8258,8451,8546
1613829918.1084218,16,short_path,37548,151620,151616
1613829918.10885,0,long_path,8279,8506,8505
1613829918.198881,16,short_path,37521,151725,151686
1613829918.199233,0,long_path,8281,8520,8492
1613829918.288298,16,short_path,37978,151717,151684
1613829918.2886488,0,long_path,8467,8522,8513
