timestamp,idx,path,c1,c2,c3,p1,p2,p3
1613833659.006279,16,short_path,38645,158244,158235,0.0,0.0,0.0
1613833659.0069,0,long_path,8275,8539,8547,0.0,0.0,0.0
1613833659.095741,16,short_path,38516,158099,158057,0.0,0.0,0.0
1613833659.0962439,0,long_path,8275,8533,8571,0.0,0.0,0.0
1613833659.185884,16,short_path,38624,158198,158140,0.0,0.0,0.0
1613833659.201354,0,long_path,8537,8513,8597,0.0,0.0,0.0
1613833659.275761,16,short_path,38583,158473,158346,0.0,0.0,0.0
1613833659.276315,0,long_path,8269,8558,8540,0.0,0.0,0.0
1613833659.366064,16,short_path,38550,158271,158217,0.0,0.0,0.0
1613833659.366692,0,long_path,8275,8546,8578,0.0,0.0,0.0
1613833659.4557881,16,short_path,38533,158215,158162,0.0,0.0,0.0
1613833659.4562318,0,long_path,8246,8511,8552,0.0,0.0,0.0
1613833659.546008,16,short_path,38530,158240,158189,0.0,0.0,0.0
1613833659.546575,0,long_path,8260,8537,8498,0.0,0.0,0.0
1613833659.635786,16,short_path,38513,158235,158184,0.0,0.0,0.0
1613833659.6363761,0,long_path,8259,8524,8538,0.0,0.0,0.0
1613833659.7412102,16,short_path,38535,158213,158191,0.0,0.0,0.0
1613833659.741763,0,long_path,8311,8515,8557,0.0,0.0,0.0
1613833659.816073,16,short_path,38424,158232,158235,0.0,0.0,0.0
1613833659.816617,0,long_path,8280,8504,8600,0.0,0.0,0.0
1613833659.906039,16,short_path,38536,158325,158295,0.0,0.0,0.0
1613833659.906649,0,long_path,8262,8553,8561,0.0,0.0,0.0
1613833659.9962292,16,short_path,38552,158186,158122,0.0,0.0,0.0
1613833659.9968472,0,long_path,8285,8574,8520,0.0,0.0,0.0
1613833660.0858722,16,short_path,38491,158046,158008,0.0,0.0,0.0
1613833660.101084,0,long_path,8267,8515,8568,0.0,0.0,0.0
1613833660.1756742,16,short_path,38442,157919,157876,0.0,0.0,0.0
1613833660.17622,0,long_path,8544,8524,8532,0.0,0.0,0.0
1613833660.266212,16,short_path,38409,157765,157751,0.0,0.0,0.0
1613833660.266762,0,long_path,8263,8508,8498,0.0,0.0,0.0
1613833660.355598,16,short_path,38394,157766,157743,0.0,0.0,0.0
1613833660.356074,0,long_path,8248,8522,8532,0.0,0.0,0.0
1613833660.446165,16,short_path,38419,157762,157719,0.0,0.0,0.0
1613833660.4613068,0,long_path,8249,8514,8545,0.0,0.0,0.0
