timestamp,idx,path,c1,c2,c3,eb1_s,eb2_s,eb3_s,eb1_l,eb2_l,eb3_l
1613880366.5827599,32,long_path,4549,3301,13200,33603847844.362587,1081372629.2894237,56867087.73901475,1905418890.3003495,570989719.5112069,534147812.0597407
1613880366.656561,16,short_path,51019,26182,70316,33603847844.362587,1081372629.2894237,56867087.73901475,1901767872.206051,560526765.5169286,535629360.4230328
1613880366.670553,32,long_path,3294,3294,13194,33584742111.08593,1076857831.8958077,57027059.988788955,1901767872.206051,560526765.5169286,535629360.4230328
1613880366.743903,16,short_path,51051,26183,70341,33584742111.08593,1076857831.8958077,57027059.988788955,1905927774.320204,570506548.0714251,526746707.0180688
1613880366.759968,32,long_path,4530,3287,13147,33568275473.224396,1080206224.8417473,59323205.932880685,1905927774.320204,570506548.0714251,526746707.0180688
1613880366.834076,16,short_path,50815,26125,70370,33568275473.224396,1080206224.8417473,59323205.932880685,1907425325.0098426,573567075.0797081,528531169.1215968
1613880366.8500412,32,long_path,4515,3293,13190,33557580041.917606,1088434993.4749315,55367258.05012491,1907425325.0098426,573567075.0797081,528531169.1215968
1613880366.9238038,16,short_path,51057,26200,70338,33557580041.917606,1088434993.4749315,55367258.05012491,1906217255.5956016,566639933.4702485,525171203.54147744
1613880366.940944,32,long_path,4532,3298,13147,33558202182.319515,1085958063.7458887,57816648.82393495,1906217255.5956016,566639933.4702485,525171203.54147744
1613880367.0170088,16,short_path,51024,26353,70358,33558202182.319515,1085958063.7458887,57816648.82393495,1905575857.5235572,566892364.6464134,531872287.34259313
1613880367.0309398,32,long_path,4732,3390,13213,33568415899.62148,1072826272.3359779,55668865.477053136,1905575857.5235572,566892364.6464134,531872287.34259313
1613880367.104068,16,short_path,51024,26192,70334,33568415899.62148,1072826272.3359779,55668865.477053136,1904528177.2605836,566181448.3781587,523266484.36880094
1613880367.1226082,32,long_path,4533,3290,13020,33590734628.639484,1075512229.8483803,57052891.91247821,1904528177.2605836,566181448.3781587,523266484.36880094
1613880367.212438,16,short_path,51050,26195,70348,33590734628.639484,1075512229.8483803,57052891.91247821,1904850802.6090417,566669860.5314219,539589477.6244099
1613880367.2159061,32,long_path,4507,3275,13167,33612089791.23256,1085689047.860902,55642501.06590228,1904850802.6090417,566669860.5314219,539589477.6244099
1613880367.286774,16,short_path,51058,26329,70369,33612089791.23256,1085689047.860902,55642501.06590228,1908981488.2407134,576348992.2641308,527729876.1094891
1613880367.301006,32,long_path,4514,3293,13189,33635708497.578865,1083056325.2362206,56274634.452597775,1908981488.2407134,576348992.2641308,527729876.1094891
1613880367.3774369,16,short_path,51086,26207,70386,33635708497.578865,1083056325.2362206,56274634.452597775,1913263119.066601,574545264.7767476,530697115.72174394
1613880367.4058518,32,long_path,4523,3292,13153,33653521823.023346,1073604350.5094852,59960116.80499589,1913263119.066601,574545264.7767476,530697115.72174394
1613880367.482152,16,short_path,51112,26235,70424,33653521823.023346,1073604350.5094852,59960116.80499589,1916755724.6464355,558252044.7287872,538169470.4113797
1613880367.4858592,32,long_path,3293,3293,13182,33658471961.262924,1074861288.7160103,53494016.20986812,1916755724.6464355,558252044.7287872,538169470.4113797
1613880367.55711,16,short_path,51114,26234,70425,33658471961.262924,1074861288.7160103,53494016.20986812,1921293106.984205,565001280.5273582,521123101.26493967
1613880367.571093,32,long_path,4530,3298,13218,33644823707.312763,1084189953.7883322,62123904.88061873,1921293106.984205,565001280.5273582,521123101.26493967
1613880367.662356,16,short_path,51085,26207,70390,33644823707.312763,1084189953.7883322,62123904.88061873,1918039613.2735937,570312520.0089073,524515579.0727838
1613880367.66835,32,long_path,4549,3285,13219,33606463959.294655,1078234472.6775622,48789489.889607266,1918039613.2735937,570312520.0089073,524515579.0727838
1613880367.737633,16,short_path,51059,26377,70365,33606463959.294655,1078234472.6775622,48789489.889607266,1890966928.4927444,562654312.0679005,514706879.8871378
1613880367.750918,32,long_path,4506,3291,13218,33538310831.47379,1054085085.5288272,62144752.32701249,1890966928.4927444,562654312.0679005,514706879.8871378
1613880367.829688,16,short_path,51062,26194,70351,33538310831.47379,1054085085.5288272,62144752.32701249,1852106949.2948577,547454513.8054162,528260344.63010937
1613880367.842012,32,long_path,3290,3290,13215,33424783287.11214,1069207935.0600214,56651513.42674952,1852106949.2948577,547454513.8054162,528260344.63010937
1613880367.9164958,16,short_path,50989,26201,70363,33424783287.11214,1069207935.0600214,56651513.42674952,1787459263.9342225,566945093.5144756,515774856.2432667
1613880367.933655,32,long_path,4552,3290,13206,33289137700.161587,1129097531.1026015,46092200.90271606,1787459263.9342225,566945093.5144756,515774856.2432667
1613880368.006496,16,short_path,51063,26195,70365,33289137700.161587,1129097531.1026015,46092200.90271606,1773416695.1212249,573133557.1310436,512738719.9629061
1613880368.0204108,32,long_path,4534,3177,13220,33162766531.241714,1121657005.5903804,67086945.4828553,1773416695.1212249,573133557.1310436,512738719.9629061
1613880368.0973172,16,short_path,51062,26202,70369,33162766531.241714,1121657005.5903804,67086945.4828553,1745171207.9756417,561033978.7079822,536455391.76156884
1613880368.111648,32,long_path,4536,3291,13226,33038943146.18126,999328498.5359163,43845446.29085399,1745171207.9756417,561033978.7079822,536455391.76156884
1613880368.186795,16,short_path,51087,26203,70386,33038943146.18126,999328498.5359163,43845446.29085399,1744841074.4901714,540827550.2921138,504921135.7668378
1613880368.2009118,32,long_path,4548,3296,13440,33024304733.579372,1019861670.62175,57275089.48893798,1744841074.4901714,540827550.2921138,504921135.7668378
1613880368.276225,16,short_path,51100,26268,70481,33024304733.579372,1019861670.62175,57275089.48893798,1697519999.4024732,636751334.2433515,439483402.0770031
1613880368.292207,32,long_path,4581,3322,13257,32844808596.939236,1108270264.032765,84324992.47298583,1697519999.4024732,636751334.2433515,439483402.0770031
1613880368.367161,16,short_path,51101,26219,70392,32844808596.939236,1108270264.032765,84324992.47298583,1678911735.0101104,636998051.2519612,484808900.41982585
1613880368.382103,32,long_path,4567,3298,13228,32746770158.282047,1349254267.836434,104907919.89787698,1678911735.0101104,636998051.2519612,484808900.41982585
1613880368.457191,16,short_path,51041,26205,70378,32746770158.282047,1349254267.836434,104907919.89787698,1777144894.6634705,430202022.9215723,543055245.8678266
1613880368.471206,32,long_path,4550,3302,13221,33204555030.153027,1361176176.2953393,88076763.51277967,1777144894.6634705,430202022.9215723,543055245.8678266
1613880368.547515,16,short_path,51062,26197,70353,33204555030.153027,1361176176.2953393,88076763.51277967,2049282669.4585776,450265161.7430181,363620558.35521024
1613880368.561877,32,long_path,4538,3297,13217,34628004556.35465,846646343.136111,138855425.59673768,2049282669.4585776,450265161.7430181,363620558.35521024
1613880368.635641,16,short_path,51041,26194,70359,34628004556.35465,846646343.136111,138855425.59673768,1872726626.4150555,387481790.15529114,283028881.9060896
1613880368.651315,32,long_path,3300,3300,13202,36174505230.77188,581854024.2739476,56883441.8034846,1872726626.4150555,387481790.15529114,283028881.9060896
1613880368.727465,16,short_path,51039,26193,70344,36174505230.77188,581854024.2739476,56883441.8034846,2094920843.0958788,345844138.1186606,256611206.4809113
1613880368.741297,32,long_path,4547,3293,13210,37247857842.2145,758158026.7969376,46936070.78724126,2094920843.0958788,345844138.1186606,256611206.4809113
1613880368.817478,16,short_path,51049,26201,70367,37247857842.2145,758158026.7969376,46936070.78724126,2319703431.5886397,402325515.87398374,270235365.0672131
1613880368.830951,32,long_path,4525,3303,13222,39203136390.96071,1466458800.5466964,241929990.88218474,2319703431.5886397,402325515.87398374,270235365.0672131
1613880368.903889,16,short_path,51084,26204,70383,39203136390.96071,1466458800.5466964,241929990.88218474,2546481751.3922415,520778947.7524494,305750878.75250065
1613880368.9195142,32,long_path,4523,3289,13213,43502313303.86775,2613067877.593755,777300812.120404,2546481751.3922415,520778947.7524494,305750878.75250065
1613880368.9939468,16,short_path,51112,26243,70445,43502313303.86775,2613067877.593755,777300812.120404,2803501395.189612,608827464.2779348,318596024.5265678
1613880369.0099719,32,long_path,4533,3311,13239,49012769807.572365,3079370157.418674,1288179996.8916028,2803501395.189612,608827464.2779348,318596024.5265678
1613880369.083148,16,short_path,50754,26178,70396,49012769807.572365,3079370157.418674,1288179996.8916028,3039881360.296733,625453950.9619726,372562902.4156915
1613880369.0999901,32,long_path,4583,3303,13224,54817459981.8078,3728568358.609219,1253150684.2161696,3039881360.296733,625453950.9619726,372562902.4156915
1613880369.192263,16,short_path,51068,26203,70363,54817459981.8078,3728568358.609219,1253150684.2161696,3252452390.161627,657710505.2275113,368534029.57217395
1613880369.207712,32,long_path,4561,3300,13157,59491971408.22264,5254170192.13017,1848772905.8203733,3252452390.161627,657710505.2275113,368534029.57217395
1613880369.281748,16,short_path,51023,26183,70326,59491971408.22264,5254170192.13017,1848772905.8203733,3395857333.038336,735043330.7760674,377251816.28652614
1613880369.297159,32,long_path,4559,3290,13227,62468859646.78869,7173173404.8554535,2291901606.56396,3395857333.038336,735043330.7760674,377251816.28652614
1613880369.354123,16,short_path,51030,26186,70326,62468859646.78869,7173173404.8554535,2291901606.56396,3464588626.8957396,786919673.8856885,405152714.7836552
1613880369.372153,32,long_path,4545,3281,13227,63649861659.66546,8413804915.585253,2791779644.904486,3464588626.8957396,786919673.8856885,405152714.7836552
1613880369.4586802,16,short_path,51025,26186,70326,63649861659.66546,8413804915.585253,2791779644.904486,3477421310.0529222,772094741.2094824,418615002.3933648
1613880369.462566,32,long_path,3298,3298,13216,63642892674.12795,8520016236.751967,3127221278.1700735,3477421310.0529222,772094741.2094824,418615002.3933648
1613880369.55232,16,short_path,51032,26190,70326,63642892674.12795,8520016236.751967,3127221278.1700735,3431808178.261389,735980818.2461216,382503047.07359636
1613880369.55652,32,long_path,4566,3304,13231,63058380231.68342,8432010790.873877,3024673871.957229,3431808178.261389,735980818.2461216,382503047.07359636
1613880369.627181,16,short_path,51030,26199,70343,63058380231.68342,8432010790.873877,3024673871.957229,3335003288.781776,784130056.1873257,427050426.8160477
1613880369.641398,32,long_path,4549,3295,13234,61993442284.46203,8653645436.689985,3026337933.4250445,3335003288.781776,784130056.1873257,427050426.8160477
1613880369.7174678,16,short_path,51057,26204,70358,61993442284.46203,8653645436.689985,3026337933.4250445,3235127521.9541764,847958365.7936494,417797546.7925099
1613880369.732129,32,long_path,4555,3301,13231,60476724988.83488,8819657193.33931,3093999282.065317,3235127521.9541764,847958365.7936494,417797546.7925099
1613880369.807224,16,short_path,51105,26229,70398,60476724988.83488,8819657193.33931,3093999282.065317,3174294231.2694564,799185243.0163882,415919268.86061865
1613880369.835881,32,long_path,3304,3304,13249,58825304497.93024,8630762697.831284,3025609197.679633,3174294231.2694564,799185243.0163882,415919268.86061865
1613880369.897131,16,short_path,51080,26215,70359,58825304497.93024,8630762697.831284,3025609197.679633,3128114418.3522496,714558688.9280977,378427807.9248655
1613880369.911438,32,long_path,4559,3294,13225,57382045815.963234,8218835473.430863,2998453957.751865,3128114418.3522496,714558688.9280977,378427807.9248655
1613880370.002242,16,short_path,50947,26554,70335,57382045815.963234,8218835473.430863,2998453957.751865,3072197718.5988503,723712817.1787925,416049254.4732662
1613880370.016063,32,long_path,4674,3290,13223,56259959534.57798,8016846720.6090555,2831764459.607336,3072197718.5988503,723712817.1787925,416049254.4732662
1613880370.074201,16,short_path,51073,26198,70357,56259959534.57798,8016846720.6090555,2831764459.607336,3036709268.685534,796276531.7601453,405572951.1504777
1613880370.0903292,32,long_path,4573,3300,13128,55497649269.82324,8008255791.26726,2724738526.806355,3036709268.685534,796276531.7601453,405572951.1504777
1613880370.163927,16,short_path,51293,26282,70416,55497649269.82324,8008255791.26726,2724738526.806355,3032039482.6365013,779890552.7341342,380304496.6183589
1613880370.195005,32,long_path,4742,3323,13254,55222202764.3038,7729320059.469422,2864689845.1274686,3032039482.6365013,779890552.7341342,380304496.6183589
1613880370.253477,16,short_path,51043,26211,70364,55222202764.3038,7729320059.469422,2864689845.1274686,3054360503.692337,723211202.3455821,424912253.26420647
1613880370.283751,32,long_path,4575,3300,13065,55510541356.601715,7343911574.785673,2594324352.131021,3054360503.692337,723211202.3455821,424912253.26420647
1613880370.3626082,16,short_path,51037,26211,70377,55510541356.601715,7343911574.785673,2594324352.131021,3088167439.548232,727532823.8625603,372061063.8663277
1613880370.367006,32,long_path,4558,3289,13229,55962244509.87737,7087220151.728584,2481394530.2342224,3088167439.548232,727532823.8625603,372061063.8663277
1613880370.433389,16,short_path,51060,26212,70407,55962244509.87737,7087220151.728584,2481394530.2342224,3112840708.9894366,748286296.014315,399943913.44687593
1613880370.449971,32,long_path,4566,3302,13236,56067292587.01552,7017393157.970244,2699763581.6665454,3112840708.9894366,748286296.014315,399943913.44687593
1613880370.5236201,16,short_path,51107,26242,70454,56067292587.01552,7017393157.970244,2699763581.6665454,3139413202.0289783,744231494.8511791,406934612.4042
1613880370.5536158,32,long_path,4590,3316,13237,55528235161.27135,7347587569.786718,2493423146.111407,3139413202.0289783,744231494.8511791,406934612.4042
1613880370.61713,16,short_path,51098,26243,70448,55528235161.27135,7347587569.786718,2493423146.111407,3162885055.9818587,717651020.8094523,384454917.2450337
1613880370.65938,32,long_path,3310,3310,13224,54068346501.33755,7573193595.663741,2603941269.656526,3162885055.9818587,717651020.8094523,384454917.2450337
1613880370.70716,16,short_path,51067,26232,70412,54068346501.33755,7573193595.663741,2603941269.656526,3128947314.487334,695976486.9565023,377135509.1405038
1613880370.7210429,32,long_path,4551,3304,13245,51526867939.59449,7312944950.272682,2741750883.881907,3128947314.487334,695976486.9565023,377135509.1405038
1613880370.7998772,16,short_path,51070,26229,70410,51526867939.59449,7312944950.272682,2741750883.881907,3016162496.1421514,732919017.9787905,402750784.12968385
1613880370.826926,32,long_path,4565,3294,13231,48090318009.55521,7401546359.386198,2482598079.207567,3016162496.1421514,732919017.9787905,402750784.12968385
1613880370.886632,16,short_path,51065,26424,70415,48090318009.55521,7401546359.386198,2482598079.207567,2872615511.4654846,794975604.8009046,410994922.69387025
1613880370.916536,32,long_path,4540,3299,13237,44152776249.48831,7633444694.838457,2513646346.5785174,2872615511.4654846,794975604.8009046,410994922.69387025
1613880370.9774861,16,short_path,51091,26232,70424,44152776249.48831,7633444694.838457,2513646346.5785174,2736096225.93695,767936129.6214437,387150550.62874085
1613880371.00694,32,long_path,3299,3299,13241,40275603636.60611,6967300052.539023,2415757498.20671,2736096225.93695,767936129.6214437,387150550.62874085
1613880371.0937212,16,short_path,50996,26276,70475,40275603636.60611,6967300052.539023,2415757498.20671,2602008294.3896565,695919314.4125088,375331972.6277098
1613880371.098203,32,long_path,4642,3307,13231,37206671558.33886,5698398896.232078,2141193482.9064863,2602008294.3896565,695919314.4125088,375331972.6277098
1613880371.157391,16,short_path,51101,26250,70464,37206671558.33886,5698398896.232078,2141193482.9064863,2476122577.9296293,675700376.1365678,394395786.34653455
