timestamp,idx,path,c1,c2,c3,p1,p2,p3
1613833417.7748852,16,short_path,38557,158129,158103,0.0,0.0,0.0
1613833417.775418,0,long_path,8512,8531,8563,0.0,0.0,0.0
1613833417.8642979,16,short_path,38613,158277,158144,0.0,0.0,0.0
1613833417.864681,0,long_path,8253,8492,8483,0.0,0.0,0.0
1613833417.9546611,16,short_path,38693,158614,158603,0.0,0.0,0.0
1613833417.955325,0,long_path,8246,8520,8517,0.0,0.0,0.0
1613833418.04431,16,short_path,38650,158529,158517,0.0,0.0,0.0
1613833418.044735,0,long_path,8222,8480,8503,0.0,0.0,0.0
1613833418.1495612,16,short_path,38647,158536,158485,0.0,0.0,0.0
1613833418.1501691,0,long_path,8244,8504,8499,0.0,0.0,0.0
1613833418.238841,16,short_path,38714,158807,158758,0.0,0.0,0.0
1613833418.239228,0,long_path,8282,8542,8541,0.0,0.0,0.0
1613833418.3147898,16,short_path,38747,158972,158965,0.0,0.0,0.0
1613833418.3154109,0,long_path,8258,8523,8536,0.0,0.0,0.0
1613833418.404727,16,short_path,38660,158752,158676,0.0,0.0,0.0
1613833418.405231,0,long_path,7926,8522,8455,0.0,0.0,0.0
1613833418.494686,16,short_path,38622,158539,158481,0.0,0.0,0.0
1613833418.495316,0,long_path,8256,8545,8521,0.0,0.0,0.0
1613833418.5845928,16,short_path,38455,157579,157953,0.0,0.0,0.0
1613833418.585227,0,long_path,8239,8319,8526,0.0,0.0,0.0
1613833418.7046988,16,short_path,38434,157750,157599,0.0,0.0,0.0
1613833418.705354,0,long_path,8226,8498,8471,0.0,0.0,0.0
1613833418.767713,16,short_path,38383,157605,157575,0.0,0.0,0.0
1613833418.7683709,0,long_path,8502,8499,8544,0.0,0.0,0.0
1613833418.854761,16,short_path,38363,157538,157502,0.0,0.0,0.0
1613833418.884798,0,long_path,8286,8524,8530,0.0,0.0,0.0
1613833418.94432,16,short_path,38370,157608,157597,0.0,0.0,0.0
1613833418.94477,0,long_path,8306,8520,8495,0.0,0.0,0.0
1613833419.034524,16,short_path,38419,157778,157743,0.0,0.0,0.0
1613833419.0352619,0,long_path,8282,8491,8535,0.0,0.0,0.0
1613833419.124651,16,short_path,38439,157852,157809,0.0,0.0,0.0
1613833419.1253178,0,long_path,8221,8560,8497,0.0,0.0,0.0
1613833419.22936,16,short_path,38502,157807,157749,0.0,0.0,0.0
1613833419.2445781,0,long_path,8247,8550,8513,0.0,0.0,0.0
1613833419.3050618,16,short_path,38352,157509,157451,0.0,0.0,0.0
1613833419.30582,0,long_path,8293,8531,8530,0.0,0.0,0.0
1613833419.394627,16,short_path,38360,157471,157409,0.0,0.0,0.0
1613833419.395209,0,long_path,8203,8540,8497,0.0,0.0,0.0
1613833419.484465,16,short_path,38371,157895,157471,0.0,0.0,0.0
1613833419.4852421,0,long_path,8241,8552,8511,0.0,0.0,0.0
1613833419.589507,16,short_path,38176,157504,157531,0.0,0.0,0.0
1613833419.590146,0,long_path,8296,8485,8560,0.0,0.0,0.0
1613833419.664601,16,short_path,38342,157459,157361,0.0,0.0,0.0
1613833419.6652281,0,long_path,8237,26357,8516,0.0,0.0,0.0
1613833419.7546508,16,short_path,38339,157481,157437,0.0,0.0,0.0
1613833419.7552278,0,long_path,8281,8521,8535,0.0,0.0,0.0
1613833419.844811,16,short_path,38384,157611,157506,0.0,0.0,0.0
1613833419.845531,0,long_path,8296,8522,8499,0.0,0.0,0.0
1613833419.934623,16,short_path,38388,157728,157677,0.0,0.0,0.0
1613833419.9351401,0,long_path,8252,8545,8520,0.0,0.0,0.0
1613833420.024818,16,short_path,38442,157804,157761,0.0,0.0,0.0
1613833420.0258,0,long_path,8258,8544,8519,0.0,0.0,0.0
1613833420.1146939,16,short_path,38498,157890,157859,0.0,0.0,0.0
1613833420.115424,0,long_path,8278,8505,8520,0.0,0.0,0.0
1613833420.239456,16,short_path,38513,158020,157995,0.0,0.0,0.0
1613833420.2400389,0,long_path,8270,8520,8525,0.0,0.0,0.0
1613833420.2947452,16,short_path,38572,158222,158168,0.0,0.0,0.0
1613833420.2954528,0,long_path,8268,8519,8512,0.0,0.0,0.0
1613833420.384595,16,short_path,38558,158406,158316,0.0,0.0,0.0
1613833420.3852239,0,long_path,8268,8546,8543,0.0,0.0,0.0
1613833420.4893372,16,short_path,38615,158439,158392,0.0,0.0,0.0
1613833420.504447,0,long_path,8296,8503,8529,0.0,0.0,0.0
1613833420.564482,16,short_path,38661,158563,159024,0.0,0.0,0.0
1613833420.565103,0,long_path,8541,8484,8786,0.0,0.0,0.0
1613833420.684481,16,short_path,38650,158623,158581,0.0,0.0,0.0
1613833420.685125,0,long_path,8253,27564,8519,0.0,0.0,0.0
1613833420.744645,16,short_path,38672,158574,158527,0.0,0.0,0.0
1613833420.759557,0,long_path,8253,8553,8466,0.0,0.0,0.0
1613833420.836711,16,short_path,38700,158633,158614,0.0,0.0,0.0
1613833420.839384,0,long_path,8238,8491,8504,0.0,0.0,0.0
1613833420.9243991,16,short_path,38672,158641,158602,0.0,0.0,0.0
1613833420.924816,0,long_path,8233,8529,8491,0.0,0.0,0.0
1613833421.0146189,16,short_path,38653,158673,158649,0.0,0.0,0.0
1613833421.015408,0,long_path,8265,8514,8508,0.0,0.0,0.0
1613833421.1048589,16,short_path,38694,158783,158762,0.0,0.0,0.0
1613833421.105622,0,long_path,8249,8506,8500,0.0,0.0,0.0
1613833421.1949859,16,short_path,38789,158905,158830,0.0,0.0,0.0
1613833421.195837,0,long_path,8083,8522,8562,0.0,0.0,0.0
1613833421.284621,16,short_path,38756,159031,159016,0.0,0.0,0.0
