timestamp,idx,path,c1,c2,c3
1613789120.15504,16,short_path,36197,125334,125274
1613789120.155632,0,long_path,8264,8460,8426
1613789120.244692,16,short_path,36175,125390,125342
1613789120.24622,0,long_path,8265,8418,8451
1613789120.3348632,16,short_path,36121,125490,125369
1613789120.336711,0,long_path,8298,8441,8391
1613789120.424619,16,short_path,36222,125570,125539
1613789120.426352,0,long_path,8263,60058,8468
1613789120.514806,16,short_path,36233,125704,125673
1613789120.516383,0,long_path,8474,8432,8434
1613789120.6046588,16,short_path,36207,125799,125924
1613789120.6063418,0,long_path,8249,8404,8386
1613789120.6946292,16,short_path,36263,125806,125750
1613789120.695924,0,long_path,8281,8453,8409
1613789120.7846248,16,short_path,36245,125784,125762
1613789120.786162,0,long_path,8246,8441,8428
1613789120.874578,16,short_path,36258,125842,125808
1613789120.876373,0,long_path,8279,8453,8457
1613789120.96466,16,short_path,36342,125892,125869
1613789120.966017,0,long_path,8239,8479,8422
1613789121.069793,16,short_path,36259,125949,125915
1613789121.071245,0,long_path,8232,8419,8438
1613789121.1445298,16,short_path,36149,125969,126053
1613789121.145866,0,long_path,8305,8410,8454
1613789121.2346811,16,short_path,36308,126147,126111
1613789121.2364538,0,long_path,8235,8444,8482
1613789121.324482,16,short_path,36321,126278,126227
1613789121.32577,0,long_path,8464,8471,8428
1613789121.414558,16,short_path,36349,126372,126327
1613789121.4157262,0,long_path,8262,60836,8470
1613789121.504912,16,short_path,36334,126400,126367
1613789121.506577,0,long_path,8255,8401,8436
1613789121.594518,16,short_path,36360,126401,126247
1613789121.595816,0,long_path,8334,8432,8442
1613789121.6844501,16,short_path,36338,126388,126351
1613789121.685749,0,long_path,8283,8481,8486
1613789121.774432,16,short_path,36350,126397,126366
1613789121.7758179,0,long_path,8248,8498,8434
1613789121.864388,16,short_path,36436,126436,126384
1613789121.865531,0,long_path,8269,8464,8424
1613789121.9545379,16,short_path,36379,126466,126444
1613789121.955868,0,long_path,8227,8439,8493
1613789122.044462,16,short_path,36369,126529,126525
1613789122.045563,0,long_path,8290,8472,8429
1613789122.134613,16,short_path,36196,126594,126612
1613789122.136162,0,long_path,8248,8445,8497
1613789122.224501,16,short_path,36377,126679,126632
1613789122.2261791,0,long_path,8278,8482,8421
1613789122.314484,16,short_path,36399,126727,126714
1613789122.3156211,0,long_path,8459,8430,8440
1613789122.4046872,16,short_path,36391,126819,126931
1613789122.406177,0,long_path,8232,8432,8433
1613789122.4945889,16,short_path,36378,126747,126702
1613789122.495738,0,long_path,8266,8449,8443
1613789122.584403,16,short_path,36384,126702,126674
1613789122.585454,0,long_path,8269,8444,8439
1613789122.674512,16,short_path,36386,126705,126701
1613789122.675781,0,long_path,8258,8405,8457
1613789122.7646022,16,short_path,36402,126785,126729
1613789122.765615,0,long_path,8264,8477,8452
1613789122.869859,16,short_path,36928,127059,126809
1613789122.871606,0,long_path,8294,8456,8420
1613789122.959786,16,short_path,36462,122730,126824
1613789122.9611032,0,long_path,8279,8317,8444
1613789123.034424,16,short_path,36438,126905,126881
1613789123.036005,0,long_path,8297,8456,8417
1613789123.1245492,16,short_path,36574,126963,127484
1613789123.126005,0,long_path,8296,8445,8803
1613789123.214475,16,short_path,36446,127020,127005
1613789123.215536,0,long_path,8233,61498,8517
1613789123.304561,16,short_path,36441,127092,127073
1613789123.305664,0,long_path,8492,8467,8464
1613789123.394615,16,short_path,36451,127044,126987
1613789123.39588,0,long_path,8263,8429,8429
1613789123.484333,16,short_path,36437,127000,126952
1613789123.485782,0,long_path,8273,8435,8426
1613789123.57478,16,short_path,36428,126977,126916
1613789123.576086,0,long_path,8320,8509,8505
1613789123.664334,16,short_path,36429,126952,126912
1613789123.665379,0,long_path,8277,8422,8449
1613789123.754287,16,short_path,36596,126944,126922
1613789123.755247,0,long_path,8078,8485,8496
1613789123.844222,16,short_path,36410,126936,126922
1613789123.845292,0,long_path,8266,8483,8455
1613789123.934432,16,short_path,36581,127143,126938
1613789123.935775,0,long_path,8304,8601,8489
1613789124.0242538,16,short_path,36422,126999,126960
1613789124.025276,0,long_path,8273,8463,8428
1613789124.1292238,16,short_path,36426,127074,127038
1613789124.130153,0,long_path,8265,8426,8489
1613789124.204232,16,short_path,36442,127156,127109
1613789124.205211,0,long_path,8306,61612,8452
1613789124.2942889,16,short_path,36443,127063,127012
1613789124.295698,0,long_path,8251,8441,8450
1613789124.3843,16,short_path,36433,127000,126726
1613789124.3852859,0,long_path,8298,8498,8502
1613789124.474327,16,short_path,36426,126988,126921
1613789124.475598,0,long_path,8281,8453,8420
1613789124.564181,16,short_path,36417,126933,126917
1613789124.565098,0,long_path,8311,8397,8451
1613789124.66944,16,short_path,36404,127242,126914
1613789124.671069,0,long_path,8244,8410,8480
1613789124.744224,16,short_path,36407,126964,126908
1613789124.74547,0,long_path,8253,8404,8474
1613789124.835039,16,short_path,36423,127003,126933
1613789124.849687,0,long_path,8272,8421,8463
1613789124.924347,16,short_path,36392,127053,127010
1613789124.92549,0,long_path,8248,8447,8458
1613789125.014384,16,short_path,36409,127094,127085
1613789125.015594,0,long_path,8269,8456,8424
1613789125.104673,16,short_path,36443,127199,127160
1613789125.1061969,0,long_path,8445,8471,8434
1613789125.1943161,16,short_path,36436,127208,127211
1613789125.195434,0,long_path,8258,8446,8444
1613789125.284247,16,short_path,36465,127211,127171
1613789125.285202,0,long_path,8264,8482,8482
1613789125.37426,16,short_path,36474,127143,127150
1613789125.3751879,0,long_path,8326,8461,8431
1613789125.464563,16,short_path,36445,127165,127107
1613789125.4658282,0,long_path,8285,8468,8473
1613789125.5542269,16,short_path,36449,127142,127083
1613789125.5551019,0,long_path,8279,8537,8449
1613789125.644175,16,short_path,36346,127617,127121
1613789125.6451,0,long_path,8258,8442,8508
1613789125.734443,16,short_path,36522,127328,127176
1613789125.736445,0,long_path,8287,8569,8457
1613789125.824117,16,short_path,36445,127254,127210
1613789125.825005,0,long_path,8298,8413,8455
1613789125.9145558,16,short_path,36428,127314,127290
1613789125.915798,0,long_path,8275,8438,8419
1613789126.004266,16,short_path,36483,127383,127339
1613789126.005423,0,long_path,8254,8460,8459
1613789126.0941792,16,short_path,36485,127433,127425
1613789126.0951161,0,long_path,8437,8427,8462
1613789126.184316,16,short_path,36447,127383,127474
1613789126.185271,0,long_path,8231,8398,8432
1613789126.2741911,16,short_path,36456,127370,127325
1613789126.275058,0,long_path,8241,8463,8480
1613789126.364665,16,short_path,36469,127382,127348
1613789126.365634,0,long_path,8268,8445,8402
1613789126.469386,16,short_path,36469,127401,127336
1613789126.470745,0,long_path,8247,8440,8427
1613789126.5444,16,short_path,36364,127428,127389
1613789126.5457249,0,long_path,8362,8401,8407
1613789126.634368,16,short_path,36407,127480,127441
1613789126.6355321,0,long_path,8187,8440,8476
1613789126.724381,16,short_path,36374,127930,127481
1613789126.725277,0,long_path,8270,8795,8409
1613789126.814394,16,short_path,36511,127608,127541
1613789126.815299,0,long_path,8297,8466,8443
1613789126.904853,16,short_path,36506,127698,127636
1613789126.9058182,0,long_path,8278,8440,8436
1613789126.9945269,16,short_path,36500,127682,127668
1613789126.995706,0,long_path,8273,62181,8500
1613789127.08422,16,short_path,36494,127666,127624
1613789127.085,0,long_path,8286,8450,8436
1613789127.174648,16,short_path,36501,127644,127739
1613789127.175772,0,long_path,8305,8456,8465
1613789127.2642078,16,short_path,36473,127645,127629
1613789127.279426,0,long_path,8296,8474,8454
1613789127.354358,16,short_path,36483,127694,127659
1613789127.355361,0,long_path,8224,8477,8446
1613789127.444801,16,short_path,36522,127717,127691
1613789127.474561,0,long_path,8257,8468,8469
1613789127.534681,16,short_path,36592,127802,127743
1613789127.535785,0,long_path,8483,8450,8520
1613789127.624322,16,short_path,36524,127841,127796
1613789127.6253061,0,long_path,8261,8447,8437
1613789127.7143738,16,short_path,36477,127909,127908
1613789127.715489,0,long_path,8289,8447,8460
1613789127.804364,16,short_path,36551,127997,127969
1613789127.8054368,0,long_path,8287,8463,8483
1613789127.894559,16,short_path,36540,128036,128024
1613789127.8954098,0,long_path,8454,8434,8463
1613789127.984353,16,short_path,36550,127975,127978
1613789127.985228,0,long_path,8279,62458,8475
1613789128.074425,16,short_path,36550,128001,127940
1613789128.0756092,0,long_path,8239,8421,8449
1613789128.1644218,16,short_path,36543,127995,127990
1613789128.165448,0,long_path,8275,8445,8457
1613789128.2843919,16,short_path,36565,127996,127964
1613789128.285364,0,long_path,8306,8476,8436
1613789128.344482,16,short_path,36523,127991,127978
1613789128.345435,0,long_path,8265,8457,8447
1613789128.4495192,16,short_path,36546,127778,128043
1613789128.450709,0,long_path,8297,8448,8419
1613789128.539574,16,short_path,36580,128156,128117
1613789128.540818,0,long_path,8276,8479,8468
1613789128.614432,16,short_path,36581,128231,128182
1613789128.615492,0,long_path,8246,8449,8441
1613789128.704366,16,short_path,36591,128297,128252
1613789128.705514,0,long_path,8282,8441,8398
1613789128.794303,16,short_path,36583,128371,128328
1613789128.795655,0,long_path,8232,8424,8424
1613789128.899468,16,short_path,36590,128319,128290
1613789128.9008262,0,long_path,8515,8473,8460
