timestamp,idx,path,c1,c2,c3,eb1_s,eb2_s,eb3_s,eb1_l,eb2_l,eb3_l
1613954787.421696,16,short_path,55799,27992,71814,977316072161.1865,150946285609.70584,56650935735.06228,24131282792.42884,3969190032.2035937,1352565181.3585086
1613954787.4242072,32,long_path,4562,3383,14137,988758435231.2292,151848495305.10226,53439117468.17095,24131282792.42884,3969190032.2035937,1352565181.3585086
1613954787.511841,16,short_path,55778,27976,71824,988758435231.2292,151848495305.10226,53439117468.17095,24525068548.129963,3841121400.5803027,1378787255.9889007
1613954787.514596,32,long_path,3361,3361,14049,993332164636.1776,154753433673.77713,56966211956.93175,24525068548.129963,3841121400.5803027,1378787255.9889007
1613954787.602591,16,short_path,55796,27982,71828,993332164636.1776,154753433673.77713,56966211956.93175,24753279907.100903,3733055250.186716,1296515337.629432
1613954787.608119,32,long_path,4537,3359,14089,991400439795.1978,154246201603.79395,54147244750.02018,24753279907.100903,3733055250.186716,1296515337.629432
1613954787.6920588,16,short_path,55821,27999,71849,991400439795.1978,154246201603.79395,54147244750.02018,24782881132.168686,3809491078.6613293,1408227867.2356782
1613954787.6949959,32,long_path,4488,3375,14075,984889448870.8904,152214539719.99237,55867800296.476715,24782881132.168686,3809491078.6613293,1408227867.2356782
1613954787.79674,16,short_path,55810,27994,71800,984889448870.8904,152214539719.99237,55867800296.476715,24703675482.354336,3932982355.537734,1358776241.024207
1613954787.799681,32,long_path,4572,3385,14110,976232768321.834,152778858218.82712,55374740596.38,24703675482.354336,3932982355.537734,1358776241.024207
1613954787.875127,16,short_path,55830,28020,71786,976232768321.834,152778858218.82712,55374740596.38,24569387403.42473,3893920130.011422,1348871791.250315
1613954787.879136,32,long_path,4665,3419,14555,967874379067.0934,154769381289.0337,54632940358.56919,24569387403.42473,3893920130.011422,1348871791.250315
1613954787.963104,16,short_path,55653,28005,71749,967874379067.0934,154769381289.0337,54632940358.56919,24491872788.545288,3952629059.9371023,1483282901.0914316
1613954787.966882,32,long_path,4602,3411,14234,961786493924.9929,154286333633.50027,56139117908.76746,24491872788.545288,3952629059.9371023,1483282901.0914316
1613954788.056427,16,short_path,55819,28006,71884,961786493924.9929,154286333633.50027,56139117908.76746,24487134045.68512,4029735298.0443325,1313409086.0980458
1613954788.0634282,32,long_path,4501,3356,14123,959233699087.9548,152709716261.41006,54473510796.88531,24487134045.68512,4029735298.0443325,1313409086.0980458
1613954788.145853,16,short_path,55893,28029,71911,959233699087.9548,152709716261.41006,54473510796.88531,24454312682.356133,3884466928.3873096,1389245268.9280026
1613954788.150232,32,long_path,4504,3363,14065,960557348634.1344,153338572144.29425,56108819232.12218,24454312682.356133,3884466928.3873096,1389245268.9280026
1613954788.236048,16,short_path,55877,28039,71898,960557348634.1344,153338572144.29425,56108819232.12218,24380865950.712765,3776655365.6215873,1367662403.799463
1613954788.2408059,32,long_path,4555,3377,14151,964809097273.2516,154680099091.7905,54931575142.61358,24380865950.712765,3776655365.6215873,1367662403.799463
1613954788.3253472,16,short_path,55815,28001,71784,964809097273.2516,154680099091.7905,54931575142.61358,24325459661.657547,3856122253.487343,1369833524.2878711
1613954788.3298078,32,long_path,3394,3394,14224,970261786954.0021,154056448569.7642,55254997153.51462,24325459661.657547,3856122253.487343,1369833524.2878711
1613954788.413204,16,short_path,55773,27979,71716,970261786954.0021,154056448569.7642,55254997153.51462,24303216562.337357,3895109175.5187144,1350616303.667677
1613954788.417817,32,long_path,4626,3401,14290,975122302431.9639,152462136850.2598,55569909541.445694,24303216562.337357,3895109175.5187144,1350616303.667677
1613954788.5016441,16,short_path,55767,27965,71732,975122302431.9639,152462136850.2598,55569909541.445694,24347451491.862206,3901007774.277634,1400809766.8375983
1613954788.504416,32,long_path,4605,3402,14207,978184653427.2,152585010177.8038,54701507825.23574,24347451491.862206,3901007774.277634,1400809766.8375983
1613954788.591776,16,short_path,55684,27937,71668,978184653427.2,152585010177.8038,54701507825.23574,24478843234.132385,3942551859.7283244,1400594171.3259196
1613954788.5951018,32,long_path,4547,3375,14134,978878270297.9261,153673673235.31494,55689938210.06321,24478843234.132385,3942551859.7283244,1400594171.3259196
1613954788.681879,16,short_path,55655,27924,71729,978878270297.9261,153673673235.31494,55689938210.06321,24603453794.065792,3898159172.0208654,1326249267.620906
1613954788.684385,32,long_path,3343,3343,13974,977335241911.4961,153575068905.4748,54786799349.11694,24603453794.065792,3898159172.0208654,1326249267.620906
1613954788.77282,16,short_path,55597,27897,71777,977335241911.4961,153575068905.4748,54786799349.11694,24584086179.593616,3763047922.85119,1341030301.6002486
1613954788.777036,32,long_path,4449,3336,13869,974275417861.3517,152779978131.91287,55421526365.489075,24584086179.593616,3763047922.85119,1341030301.6002486
1613954788.866497,16,short_path,55559,27887,71838,974275417861.3517,152779978131.91287,55421526365.489075,24407434970.450253,3717354402.7541194,1341426645.205228
1613954788.8721862,32,long_path,4470,3330,13784,970635398570.9319,152878198332.752,55207683256.82656,24407434970.450253,3717354402.7541194,1341426645.205228
1613954788.956299,16,short_path,55444,27838,71816,970635398570.9319,152878198332.752,55207683256.82656,24182673316.313904,3803629205.1221604,1354923174.3989968
1613954788.960306,32,long_path,4433,3312,13872,967281848559.7706,153557595554.3772,54877910541.38646,24182673316.313904,3803629205.1221604,1354923174.3989968
1613954789.0618691,16,short_path,55312,27768,71862,967281848559.7706,153557595554.3772,54877910541.38646,23983578618.193054,3837744222.708089,1328262216.674831
1613954789.066962,32,long_path,4376,3276,13429,964852103399.7838,153358504129.94977,55449208116.38561,23983578618.193054,3837744222.708089,1328262216.674831
1613954789.135725,16,short_path,55426,27778,71812,964852103399.7838,153358504129.94977,55449208116.38561,23793891991.61056,3738088442.519048,1294888414.1691878
1613954789.1396852,32,long_path,4509,3313,13554,963833031991.9508,152699904578.66638,54801841103.55239,23793891991.61056,3738088442.519048,1294888414.1691878
1613954789.2254589,16,short_path,55322,27785,71856,963833031991.9508,152699904578.66638,54801841103.55239,23593855035.013454,3666995374.884367,1331589580.8753438
1613954789.229304,32,long_path,4556,3321,13569,964326493593.0194,152769210083.74802,55351467793.88972,23593855035.013454,3666995374.884367,1331589580.8753438
1613954789.313092,16,short_path,55444,27880,71817,964326493593.0194,152769210083.74802,55351467793.88972,23462076974.98778,3753697423.7316613,1338409228.3679922
1613954789.3177788,32,long_path,4946,14350,13955,966050774563.0502,153389228936.93826,55060924439.53011,23462076974.98778,3753697423.7316613,1338409228.3679922
1613954789.403152,16,short_path,55477,27934,71760,966050774563.0502,153389228936.93826,55060924439.53011,24713282599.76222,5571528585.407966,2588371937.992116
1613954789.4066849,32,long_path,5136,3506,14266,968437201389.3611,153492706884.64938,55108659312.29193,24713282599.76222,5571528585.407966,2588371937.992116
1613954789.4932249,16,short_path,55616,27990,71944,968437201389.3611,153492706884.64938,55108659312.29193,26413147074.170967,5787552249.72631,1269759802.5110586
1613954789.49709,32,long_path,3486,3486,14208,970966128108.2418,153251367176.05124,55550351615.53834,26413147074.170967,5787552249.72631,1269759802.5110586
