timestamp,idx,path,c1,c2,c3
1613829617.998433,16,short_path,36527,146668,146630
1613829618.0884092,16,short_path,36533,146657,146693
1613829618.088911,0,long_path,8238,8504,8511
1613829618.178245,16,short_path,36553,146738,146658
1613829618.178699,0,long_path,8260,8499,8461
1613829618.268495,16,short_path,36379,146779,146754
1613829618.268975,0,long_path,8292,8481,8521
1613829618.373387,16,short_path,36531,146628,146575
1613829618.388459,0,long_path,8259,8465,8457
1613829618.448403,16,short_path,36393,146523,146494
1613829618.448949,0,long_path,8293,8495,8468
1613829618.553499,16,short_path,36530,146638,146585
1613829618.554028,0,long_path,8215,8463,8489
1613829618.643379,16,short_path,36544,146705,146690
1613829618.643907,0,long_path,8441,8484,8454
1613829618.733313,16,short_path,36546,146821,146787
1613829618.763525,0,long_path,8261,15733,8492
1613829618.8082838,16,short_path,36985,146930,146885
1613829618.80878,0,long_path,8224,8496,8490
1613829618.89837,16,short_path,36603,147287,147187
1613829618.898881,0,long_path,8230,8474,8487
1613829618.988242,16,short_path,36623,147387,147361
1613829618.988558,0,long_path,8298,8431,8426
1613829619.1028721,16,short_path,36504,146772,147198
1613829619.103212,0,long_path,8251,8485,8826
1613829619.183327,16,short_path,36496,146688,146648
1613829619.1837828,0,long_path,8275,8506,8446
1613829619.273781,16,short_path,36390,146983,146956
1613829619.274313,0,long_path,8283,8496,8514
1613829619.363638,16,short_path,36557,147062,147003
1613829619.364212,0,long_path,8257,8451,8469
1613829619.453342,16,short_path,36528,147183,147138
1613829619.453879,0,long_path,8229,8486,8440
1613829619.618214,16,short_path,36592,147409,147342
1613829619.618878,0,long_path,8234,8461,8421
1613829619.619091,16,short_path,36625,147506,147491
1613829619.6195881,0,long_path,8466,8486,8462
1613829619.723419,16,short_path,36625,147679,147688
1613829619.723943,0,long_path,8225,8449,8474
1613829619.8134,16,short_path,36612,147540,147494
1613829619.81393,0,long_path,8211,8468,8462
1613829619.903522,16,short_path,36643,148231,147648
1613829619.904006,0,long_path,8303,8762,8454
1613829619.9931111,16,short_path,36680,147849,147508
1613829619.99361,0,long_path,8233,8468,8275
1613829620.083145,16,short_path,36651,147818,147757
1613829620.0835829,0,long_path,8188,8490,8472
1613829620.1734889,16,short_path,36705,147984,147977
1613829620.174,0,long_path,8250,8494,8444
1613829620.248131,16,short_path,36787,148185,148134
1613829620.248666,0,long_path,8263,8462,8462
1613829620.353245,16,short_path,36720,148266,148205
1613829620.353773,0,long_path,8217,8503,8516
1613829620.443357,16,short_path,36713,148110,148081
1613829620.44381,0,long_path,8301,8500,8499
1613829620.5333672,16,short_path,36691,148199,148148
1613829620.533889,0,long_path,8212,17101,8492
1613829620.608156,16,short_path,36729,148433,148415
1613829620.608613,0,long_path,8487,8406,8456
1613829620.71327,16,short_path,37199,148589,148529
1613829620.713789,0,long_path,8421,8484,8479
1613829620.803396,16,short_path,36782,148658,148622
1613829620.803879,0,long_path,8263,8342,8463
1613829620.8934,16,short_path,36811,148822,148771
1613829620.8938618,0,long_path,8212,8483,8487
1613829620.98337,16,short_path,36823,148926,149013
1613829620.98383,0,long_path,8240,8477,8577
1613829621.0580502,16,short_path,36852,148890,148834
1613829621.058557,0,long_path,8266,8476,8490
1613829621.163378,16,short_path,36781,148821,148777
1613829621.1638532,0,long_path,8253,8519,8491
1613829621.253433,16,short_path,36706,148923,148894
1613829621.25397,0,long_path,8223,8474,8490
1613829621.3886778,16,short_path,36800,149047,149023
1613829621.389308,0,long_path,8255,8487,8456
1613829621.418349,16,short_path,36632,149055,149029
1613829621.418872,0,long_path,8311,8502,8469
1613829621.523225,16,short_path,36846,149181,149088
1613829621.553489,0,long_path,8253,18058,8508
1613829621.6133919,16,short_path,36518,149272,149224
1613829621.6138518,0,long_path,8273,8530,8467
1613829621.7030358,16,short_path,36869,149627,149515
1613829621.70354,0,long_path,8234,8473,8456
1613829621.778553,16,short_path,36877,149473,149447
1613829621.778968,0,long_path,8249,8474,8469
1613829621.868472,16,short_path,36891,149662,149398
1613829621.868929,0,long_path,8237,8467,8278
1613829621.9734342,16,short_path,36919,149722,149705
1613829621.973918,0,long_path,8290,8493,8524
1613829622.063155,16,short_path,36882,149829,149773
1613829622.063663,0,long_path,8215,8485,8523
1613829622.153454,16,short_path,36966,149868,149858
1613829622.153855,0,long_path,8231,8481,8539
1613829622.243423,16,short_path,37071,150008,149986
1613829622.243951,0,long_path,8246,8492,8469
1613829622.3185432,16,short_path,36967,150230,150187
1613829622.318953,0,long_path,8247,8463,8493
1613829622.408326,16,short_path,36934,150024,149983
1613829622.408799,0,long_path,8435,8477,8487
1613829622.5132291,16,short_path,37392,150159,150093
1613829622.513685,0,long_path,8408,8436,8495
1613829622.6032262,16,short_path,36759,150236,150206
1613829622.603807,0,long_path,8234,8480,8511
1613829622.693461,16,short_path,36960,150182,150194
1613829622.6939,0,long_path,8235,8487,8471
1613829622.78352,16,short_path,36992,150302,150349
1613829622.813565,0,long_path,8266,8477,8560
1613829622.858433,16,short_path,36998,150370,150343
1613829622.8588102,0,long_path,8262,8474,8490
1613829622.9632168,16,short_path,36950,150317,150293
1613829622.963718,0,long_path,8260,8476,8480
1613829623.0534132,16,short_path,37081,150297,150245
1613829623.05387,0,long_path,8287,8462,8471
1613829623.173023,16,short_path,36966,150367,150316
1613829623.173511,0,long_path,8219,8504,8508
1613829623.218427,16,short_path,37076,150246,150199
1613829623.218889,0,long_path,8262,8503,8466
1613829623.323211,16,short_path,36900,150140,150103
1613829623.323675,0,long_path,8275,8459,8486
1613829623.412839,16,short_path,36876,150064,150018
1613829623.4132612,0,long_path,8475,8457,8490
1613829623.488509,16,short_path,37480,149668,149541
1613829623.4890702,0,long_path,8577,8508,8464
1613829623.578145,16,short_path,36786,149447,149395
1613829623.5785449,0,long_path,8237,8523,8477
1613829623.683388,16,short_path,36760,149397,149366
1613829623.683873,0,long_path,8239,8435,8458
1613829623.7584262,16,short_path,36767,149352,149279
1613829623.758894,0,long_path,8244,8458,8468
1613829623.863401,16,short_path,36641,149280,149210
1613829623.863862,0,long_path,8272,8492,8514
1613829623.953363,16,short_path,36755,149228,149202
1613829623.953931,0,long_path,8290,8499,8496
1613829624.028159,16,short_path,36819,148927,148898
1613829624.028658,0,long_path,8257,8476,8474
1613829624.1333592,16,short_path,36658,148582,148541
1613829624.1338198,0,long_path,8244,8497,8451
1613829624.223289,16,short_path,36787,148436,148384
1613829624.2238011,0,long_path,8224,8464,8454
1613829624.328095,16,short_path,36608,148256,148218
1613829624.328533,0,long_path,8225,17215,8466
1613829624.403318,16,short_path,36232,148222,148177
1613829624.40385,0,long_path,8293,8463,8438
1613829624.478369,16,short_path,36592,148141,148036
1613829624.478891,0,long_path,8263,8501,8482
1613829624.5836768,16,short_path,36571,148092,148001
1613829624.584098,0,long_path,8251,8560,8474
1613829624.673652,16,short_path,36487,147556,146668
1613829624.674117,0,long_path,8224,8452,8096
1613829624.763608,16,short_path,36474,147424,147373
1613829624.764097,0,long_path,8220,8427,8444
1613829624.838939,16,short_path,36372,147335,147280
1613829624.8393989,0,long_path,8295,8488,8482
1613829624.973582,16,short_path,36479,147281,147245
1613829624.97398,0,long_path,8256,8459,8503
1613829625.0335948,16,short_path,36440,147367,147298
1613829625.034046,0,long_path,8284,8446,8418
1613829625.108622,16,short_path,36473,147336,147288
1613829625.1091359,0,long_path,8238,8434,8430
1613829625.198675,16,short_path,36478,147278,147242
1613829625.1990788,0,long_path,8481,8419,8441
1613829625.30366,16,short_path,36408,147151,147236
1613829625.30412,0,long_path,8256,8475,8428
1613829625.378667,16,short_path,36087,147010,146988
1613829625.3790588,0,long_path,8208,8446,8491
1613829625.4832351,16,short_path,36478,146960,147111
1613829625.483625,0,long_path,8214,8288,8444
1613829625.5587661,16,short_path,36477,147198,147591
1613829625.55935,0,long_path,8221,8484,8674
1613829625.663147,16,short_path,36480,147219,146953
1613829625.6636539,0,long_path,8293,8513,8347
1613829625.7385411,16,short_path,36479,147201,147181
1613829625.753425,0,long_path,8293,8454,8452
1613829625.843435,16,short_path,36572,147187,147161
1613829625.843968,0,long_path,8296,8455,8469
1613829625.933586,16,short_path,36463,147215,147183
1613829625.934104,0,long_path,8295,8453,8508
1613829626.0084999,16,short_path,36396,147260,147186
1613829626.009096,0,long_path,8281,8465,8476
1613829626.113378,16,short_path,36496,147239,147210
1613829626.113885,0,long_path,8235,8442,8487
1613829626.1887848,16,short_path,36543,147546,147500
1613829626.189173,0,long_path,8473,8527,8500
1613829626.2934232,16,short_path,36457,147680,147711
1613829626.293925,0,long_path,8163,8457,8454
1613829626.383666,16,short_path,36565,147669,147656
1613829626.3841438,0,long_path,8248,8623,8478
1613829626.473653,16,short_path,36584,147596,147812
1613829626.4740381,0,long_path,8276,8362,8422
1613829626.563476,16,short_path,36621,148052,147986
1613829626.593476,0,long_path,8311,8552,8510
1613829626.6536582,16,short_path,36614,148257,148230
1613829626.654081,0,long_path,8225,8416,8483
1613829626.728225,16,short_path,36688,148442,148409
1613829626.7287538,0,long_path,8204,8498,8438
1613829626.833396,16,short_path,36740,148407,148362
1613829626.833825,0,long_path,8217,8473,8460
1613829626.923688,16,short_path,36703,148418,148413
1613829626.924171,0,long_path,8257,8465,8467
1613829627.013665,16,short_path,36681,148590,148549
1613829627.014194,0,long_path,8262,8487,8482
1613829627.103651,16,short_path,36678,148644,148577
1613829627.104043,0,long_path,8240,17551,8460
1613829627.178133,16,short_path,36831,148796,148785
1613829627.193616,0,long_path,8205,8457,8512
1613829627.313637,16,short_path,36708,148998,148822
1613829627.3141608,0,long_path,8188,8460,8504
1613829627.358442,16,short_path,36776,149055,149050
1613829627.3590999,0,long_path,8235,8781,8502
1613829627.447973,16,short_path,36734,149010,148932
1613829627.4484322,0,long_path,8223,8461,8456
1613829627.553495,16,short_path,36767,149093,149049
1613829627.5539498,0,long_path,8301,8503,8494
1613829627.6286368,16,short_path,36641,149321,149300
1613829627.629117,0,long_path,8261,8446,8471
1613829627.7336268,16,short_path,36785,149292,149254
1613829627.734015,0,long_path,8227,8439,8482
1613829627.823921,16,short_path,36620,149309,149272
1613829627.85372,0,long_path,8193,8462,8483
1613829627.898397,16,short_path,36784,149431,149384
1613829627.8989,0,long_path,8263,8523,8461
1613829627.988512,16,short_path,36789,149442,149413
1613829627.98897,0,long_path,8436,8524,8474
1613829628.093596,16,short_path,36744,149211,149198
1613829628.0941062,0,long_path,8264,8506,8527
1613829628.183627,16,short_path,36865,149195,149156
1613829628.184007,0,long_path,8241,8490,8488
1613829628.2736871,16,short_path,36779,148527,149281
1613829628.274094,0,long_path,8254,8162,8491
1613829628.363696,16,short_path,36767,149351,149256
1613829628.364197,0,long_path,8200,8481,8472
1613829628.4703581,16,short_path,36799,149382,149019
1613829628.47057,0,long_path,8268,8500,8304
1613829628.5283918,16,short_path,36798,149500,149475
1613829628.5289102,0,long_path,8258,8510,8476
1613829628.618688,16,short_path,36651,149542,149540
1613829628.619183,0,long_path,8293,8477,8481
1613829628.70864,16,short_path,36793,149272,149244
1613829628.709147,0,long_path,8230,8504,8464
1613829628.798657,16,short_path,36782,149240,149160
1613829628.7991722,0,long_path,8290,8474,8506
1613829628.90369,16,short_path,36833,149218,149198
1613829628.9041789,0,long_path,8315,8499,8508
1613829628.993502,16,short_path,36889,149390,149337
1613829628.9940639,0,long_path,8495,8547,8514
1613829629.0831842,16,short_path,36579,149407,149360
1613829629.1137059,0,long_path,8028,8517,8454
1613829629.158614,16,short_path,36994,149632,149641
1613829629.173557,0,long_path,8237,8494,8517
1613829629.26371,16,short_path,37041,149458,149709
1613829629.264122,0,long_path,8277,8348,8485
1613829629.3536808,16,short_path,36974,149490,149342
1613829629.3541691,0,long_path,8262,8460,8473
1613829629.428504,16,short_path,36950,149029,149000
1613829629.429034,0,long_path,8296,8478,8536
1613829629.532944,16,short_path,36811,148865,148789
1613829629.533578,0,long_path,8256,8551,8490
1613829629.623573,16,short_path,37022,149223,149207
1613829629.624071,0,long_path,8241,8479,8528
1613829629.713671,16,short_path,37025,149661,149606
1613829629.714134,0,long_path,8203,8500,8491
1613829629.788438,16,short_path,37179,150144,150094
1613829629.803647,0,long_path,8277,8521,8495
1613829629.8935769,16,short_path,37210,150441,150373
1613829629.894036,0,long_path,8244,19342,8520
1613829629.9836748,16,short_path,37287,150670,150618
1613829629.984129,0,long_path,8463,8510,8518
1613829630.0580611,16,short_path,37195,150465,150355
1613829630.058493,0,long_path,8241,8485,8477
1613829630.163265,16,short_path,37287,150597,150558
1613829630.163757,0,long_path,8254,8761,8518
1613829630.238573,16,short_path,37316,150681,150649
1613829630.239135,0,long_path,8244,8484,8521
1613829630.373109,16,short_path,37339,150766,150714
1613829630.373612,0,long_path,8270,8492,8488
1613829630.418557,16,short_path,37398,151001,150952
1613829630.419014,0,long_path,8235,8497,8578
1613829630.508577,16,short_path,37416,151177,151113
1613829630.50904,0,long_path,8218,8477,8565
1613829630.598453,16,short_path,37590,151301,151280
1613829630.598919,0,long_path,8274,8510,8529
1613829630.688621,16,short_path,37476,151220,151158
1613829630.689077,0,long_path,8309,8501,8504
1613829630.794092,16,short_path,37503,151270,151225
1613829630.794564,0,long_path,8500,8487,8472
1613829630.883492,16,short_path,37527,151369,151313
1613829630.884052,0,long_path,8290,20287,8492
1613829630.973171,16,short_path,37831,151451,151382
1613829630.9736488,0,long_path,8326,8499,8454
1613829631.063573,16,short_path,37601,151268,151476
1613829631.064034,0,long_path,8302,8324,8472
1613829631.153561,16,short_path,37589,151621,151616
1613829631.154023,0,long_path,8278,8486,8523
1613829631.243597,16,short_path,37648,151864,151924
1613829631.244051,0,long_path,8238,8516,8612
1613829631.318561,16,short_path,37661,151986,151943
1613829631.31902,0,long_path,8244,8544,8471
1613829631.408143,16,short_path,37476,151848,151824
1613829631.4085891,0,long_path,8253,8501,8547
1613829631.498629,16,short_path,37672,151922,151854
1613829631.499097,0,long_path,8249,8535,8503
1613829631.588672,16,short_path,37857,152068,152006
1613829631.589161,0,long_path,8261,8578,8555
1613829631.693562,16,short_path,37627,151887,151819
1613829631.7235892,0,long_path,8246,8568,8541
1613829631.7836108,16,short_path,37560,151658,151625
1613829631.784074,0,long_path,8550,8528,8527
1613829631.873617,16,short_path,37327,151615,151551
1613829631.8740869,0,long_path,8111,8506,8532
1613829631.963606,16,short_path,37543,151740,151696
1613829631.964075,0,long_path,8226,8534,8576
1613829632.038718,16,short_path,37504,151671,151565
1613829632.039115,0,long_path,8258,8573,8484
1613829632.12812,16,short_path,37462,151432,150915
1613829632.1285388,0,long_path,8272,8522,8134
1613829632.218671,16,short_path,37465,151505,151470
1613829632.219112,0,long_path,8259,8483,8475
1613829632.3241029,16,short_path,37427,151458,151415
1613829632.324675,0,long_path,8308,8545,8541
1613829632.413568,16,short_path,37626,151348,151307
1613829632.4140239,0,long_path,8245,8507,8555
1613829632.5185332,16,short_path,37411,151414,151381
1613829632.518995,0,long_path,8250,8518,8544
1613829632.578339,16,short_path,37486,151420,151372
1613829632.578804,0,long_path,8214,8490,8507
1613829632.683615,16,short_path,37328,151147,151106
1613829632.684149,0,long_path,8318,8545,8510
1613829632.774098,16,short_path,37288,150916,150895
1613829632.774654,0,long_path,8287,8499,8480
1613829632.863689,16,short_path,37337,151016,150857
1613829632.864099,0,long_path,8284,8540,8521
1613829632.938633,16,short_path,37307,151019,150926
1613829632.939123,0,long_path,8244,8340,8557
1613829633.028001,16,short_path,37296,150898,150894
1613829633.028374,0,long_path,8258,8545,8523
1613829633.133417,16,short_path,37278,150903,150529
1613829633.133971,0,long_path,8273,8562,8319
1613829633.2085812,16,short_path,37203,150899,150862
1613829633.2090409,0,long_path,8246,8491,8535
1613829633.298131,16,short_path,37183,150481,150417
1613829633.2985852,0,long_path,8256,8573,8520
1613829633.403593,16,short_path,37247,150185,150121
1613829633.4041119,0,long_path,8249,8493,8501
1613829633.4935439,16,short_path,37155,150253,150235
1613829633.494003,0,long_path,8292,8472,8511
1613829633.57135,16,short_path,37147,150383,150340
1613829633.5716171,0,long_path,8252,8521,8524
1613829633.658061,16,short_path,37333,150777,150708
1613829633.658495,0,long_path,8270,19680,8548
1613829633.7639198,16,short_path,37416,151028,151010
1613829633.7644339,0,long_path,8308,8499,8498
1613829633.8536162,16,short_path,37431,151261,151111
1613829633.854076,0,long_path,8249,8661,8547
1613829633.9734569,16,short_path,37367,150950,150875
1613829633.9739861,0,long_path,8226,8448,8547
1613829634.033233,16,short_path,37364,150742,151356
1613829634.033771,0,long_path,8277,8548,8938
1613829634.123768,16,short_path,37369,150797,150752
1613829634.124341,0,long_path,8243,8486,8497
1613829634.198648,16,short_path,37214,150722,150682
1613829634.199258,0,long_path,8256,8570,8547
1613829634.288476,16,short_path,37349,150738,150721
1613829634.2889411,0,long_path,8258,8518,8508
1613829634.393281,16,short_path,37188,150911,150871
1613829634.3938339,0,long_path,8307,8570,8554
1613829634.483252,16,short_path,37390,150993,150912
1613829634.483861,0,long_path,8263,8467,8519
1613829634.5581372,16,short_path,37323,150760,150724
1613829634.558465,0,long_path,8552,8521,8503
1613829634.6484501,16,short_path,37396,150634,150599
1613829634.648959,0,long_path,8323,8533,8480
1613829634.753227,16,short_path,37287,150662,150626
1613829634.753694,0,long_path,8215,8523,8497
1613829634.828585,16,short_path,37311,151191,150613
1613829634.829043,0,long_path,8299,8947,8499
1613829634.9332118,16,short_path,37311,150672,150546
1613829634.933735,0,long_path,8228,8500,8469
1613829635.008097,16,short_path,37393,151060,150999
1613829635.0085561,0,long_path,8298,8568,8539
1613829635.113157,16,short_path,37585,151882,151902
1613829635.113478,0,long_path,8258,8491,8476
1613829635.203787,16,short_path,37854,152316,152288
1613829635.204303,0,long_path,8250,8524,8555
1613829635.293569,16,short_path,37702,152486,152434
1613829635.294027,0,long_path,8263,8490,8568
1613829635.368245,16,short_path,37677,152389,152362
1613829635.368766,0,long_path,8259,8512,8490
1613829635.4732218,16,short_path,37673,152385,152360
1613829635.473845,0,long_path,8267,21301,8525
1613829635.5634701,16,short_path,37642,152449,152415
1613829635.56421,0,long_path,8274,8484,8511
1613829635.6381729,16,short_path,38010,152475,152392
1613829635.6385632,0,long_path,8411,8545,8531
1613829635.773094,16,short_path,37639,152470,152458
1613829635.7734542,0,long_path,8268,8344,8498
1613829635.833867,16,short_path,37569,152231,152179
1613829635.834412,0,long_path,8195,8498,8507
1613829635.908121,16,short_path,37570,152176,152265
1613829635.908541,0,long_path,8239,8508,8576
1613829636.013303,16,short_path,37403,152283,152227
1613829636.0138838,0,long_path,8232,8495,8533
1613829636.088542,16,short_path,37579,152256,152223
