timestamp,idx,path,c1,c2,c3,eb1_s,eb2_s,eb3_s,eb1_l,eb2_l,eb3_l
1613955136.417272,16,short_path,54317,26939,68394,898409114867.5204,142215464971.21408,50991772139.34282,24709164425.068325,3251753864.17111,1926273677.1159637
1613955136.422634,32,long_path,3393,3281,13567,898659916337.9304,142175137657.385,51227584664.4755,24709164425.068325,3251753864.17111,1926273677.1159637
1613955136.507091,16,short_path,54286,26924,68366,898659916337.9304,142175137657.385,51227584664.4755,24618479402.500366,3226058871.0979505,1914118118.8142996
1613955136.511586,32,long_path,3283,3283,13757,899364576224.7643,142330019368.59265,51096886804.03167,24618479402.500366,3226058871.0979505,1914118118.8142996
1613955136.597344,16,short_path,54222,26886,68285,899364576224.7643,142330019368.59265,51096886804.03167,24546420614.40169,3213261417.740063,1943879069.281259
1613955136.6011488,32,long_path,3366,3272,13690,900087810776.1023,142201810758.07465,50944448684.75222,24546420614.40169,3213261417.740063,1943879069.281259
1613955136.687668,16,short_path,54208,26881,68296,900087810776.1023,142201810758.07465,50944448684.75222,24521702150.137005,3253626881.508465,1925903041.9731483
1613955136.691951,32,long_path,3337,3251,13630,900483043623.4009,141902494701.08252,51205221933.02849,24521702150.137005,3253626881.508465,1925903041.9731483
1613955136.7776158,16,short_path,54204,26886,68305,900483043623.4009,141902494701.08252,51205221933.02849,24515858398.747993,3239193979.1285677,1911390766.354949
1613955136.7817988,32,long_path,3327,3268,13581,900453349615.3854,141936145569.05624,50924721585.68972,24515858398.747993,3239193979.1285677,1911390766.354949
1613955136.8671591,16,short_path,54204,26886,68315,900453349615.3854,141936145569.05624,50924721585.68972,24499170968.273632,3194527963.412033,1926520743.8520892
1613955136.871435,32,long_path,3325,3253,13596,900032273547.0588,142166429713.5031,51163435761.90577,24499170968.273632,3194527963.412033,1926520743.8520892
1613955136.956757,16,short_path,54023,26887,68336,900032273547.0588,142166429713.5031,51163435761.90577,24466277122.444855,3193012659.6811113,1915043758.7252336
1613955136.960693,32,long_path,3316,3250,13598,899246671526.9391,142084275492.68283,50938645175.392586,24466277122.444855,3193012659.6811113,1915043758.7252336
1613955137.047698,16,short_path,54210,26890,68329,899246671526.9391,142084275492.68283,50938645175.392586,24428450266.962074,3215606246.252033,1923478163.501554
1613955137.053208,32,long_path,3329,3251,13616,898319190093.9907,141957729750.59442,51099426112.77368,24428450266.962074,3215606246.252033,1923478163.501554
1613955137.136294,16,short_path,54209,26899,68336,898319190093.9907,141957729750.59442,51099426112.77368,24398363742.715782,3224211880.163501,1917987395.5947132
