timestamp,idx,path,c1,c2,c3
1613829975.1699278,16,short_path,37322,148966,148931
1613829975.260519,16,short_path,37344,149112,149044
1613829975.260826,0,long_path,8247,8481,8473
1613829975.379337,16,short_path,37369,149233,149167
1613829975.379754,0,long_path,8272,8433,8453
1613829975.439574,16,short_path,37360,149199,149126
1613829975.469461,0,long_path,8244,8467,8516
1613829975.530748,16,short_path,37589,149040,148969
1613829975.559607,0,long_path,8237,8504,8467
1613829975.619582,16,short_path,37327,149094,149011
1613829975.650367,0,long_path,8290,8508,8497
1613829975.7099378,16,short_path,37324,149045,149009
1613829975.724973,0,long_path,8220,8477,8506
1613829975.800118,16,short_path,37368,149046,149010
1613829975.8298721,0,long_path,8210,8472,8441
1613829975.890347,16,short_path,37353,149175,149125
1613829975.891505,0,long_path,8273,8483,8453
1613829975.979728,16,short_path,37363,149242,149216
1613829975.980329,0,long_path,8281,8493,8484
1613829976.069889,16,short_path,37356,149350,149314
1613829976.0704699,0,long_path,8231,8524,8492
1613829976.160086,16,short_path,37314,149000,148947
1613829976.189853,0,long_path,8497,8495,8516
1613829976.249867,16,short_path,37329,149001,149032
1613829976.2505732,0,long_path,8248,8481,8494
1613829976.339721,16,short_path,37337,149104,149069
1613829976.3401442,0,long_path,8269,8474,8530
1613829976.4329731,16,short_path,37350,149159,149099
1613829976.4334688,0,long_path,8262,8461,8459
1613829976.520302,16,short_path,37358,149222,149206
1613829976.520926,0,long_path,8297,8491,8395
1613829976.609667,16,short_path,37339,149336,149292
1613829976.646775,0,long_path,8275,8540,8507
1613829976.702066,16,short_path,37377,149378,149128
1613829976.703306,0,long_path,8305,8501,8374
1613829976.791504,16,short_path,37220,149365,149343
1613829976.792629,0,long_path,8264,8487,8484
1613829976.880021,16,short_path,37326,149161,149116
1613829976.880874,0,long_path,8227,8489,8473
1613829976.970185,16,short_path,37295,149227,149179
1613829977.000126,0,long_path,8266,8514,8529
1613829977.059923,16,short_path,37354,149272,149232
1613829977.119989,0,long_path,8248,18210,8514
1613829977.1655948,16,short_path,37375,149312,149256
1613829977.1662002,0,long_path,8259,8498,8533
1613829977.270421,16,short_path,37376,149412,149307
1613829977.2708879,0,long_path,8305,8514,8448
1613829977.330265,16,short_path,37375,149545,149510
1613829977.360543,0,long_path,8217,8501,8538
1613829977.421241,16,short_path,37431,149708,149665
1613829977.449733,0,long_path,8242,8460,8420
1613829977.510474,16,short_path,37418,149655,149580
1613829977.540859,0,long_path,8254,8285,8458
1613829977.599869,16,short_path,37416,149621,149576
1613829977.629615,0,long_path,8247,8493,8449
1613829977.689804,16,short_path,37473,149842,150038
1613829977.690243,0,long_path,8264,8493,8625
1613829977.78015,16,short_path,37582,150046,149968
1613829977.795029,0,long_path,8238,8500,8454
1613829977.870501,16,short_path,37496,150077,150030
1613829977.8712242,0,long_path,8216,8471,8475
1613829977.960793,16,short_path,37552,150326,150296
1613829977.975467,0,long_path,8472,8486,8483
1613829978.0495691,16,short_path,37576,150580,150531
