timestamp,idx,path,c1,c2,c3,p1,p2,p3
1613833108.4867709,16,short_path,40231,164045,164009,0.0,0.0,0.0
1613833108.488296,0,long_path,8284,8637,8583,0.0,0.0,0.0
1613833108.576725,16,short_path,40358,164803,164755,0.0,0.0,0.0
1613833108.57856,0,long_path,8323,8597,8584,0.0,0.0,0.0
1613833108.666435,16,short_path,40179,164229,164204,0.0,0.0,0.0
1613833108.667836,0,long_path,8296,8725,8600,0.0,0.0,0.0
1613833108.7564642,16,short_path,40087,162951,162891,0.0,0.0,0.0
1613833108.7581801,0,long_path,8068,8596,8611,0.0,0.0,0.0
1613833108.8467798,16,short_path,39878,162491,162604,0.0,0.0,0.0
1613833108.848095,0,long_path,8236,31525,8601,0.0,0.0,0.0
1613833108.936681,16,short_path,39856,162463,162620,0.0,0.0,0.0
1613833108.938689,0,long_path,8300,8598,8746,0.0,0.0,0.0
1613833109.027041,16,short_path,39782,162063,161935,0.0,0.0,0.0
1613833109.0297139,0,long_path,8267,8593,8590,0.0,0.0,0.0
1613833109.1319082,16,short_path,39790,162106,162060,0.0,0.0,0.0
1613833109.1338408,0,long_path,8279,8624,8594,0.0,0.0,0.0
1613833109.206933,16,short_path,39785,162202,162135,0.0,0.0,0.0
1613833109.2088661,0,long_path,8259,8622,8594,0.0,0.0,0.0
1613833109.296649,16,short_path,39778,162142,162072,0.0,0.0,0.0
1613833109.2985861,0,long_path,8304,8646,8618,0.0,0.0,0.0
1613833109.386879,16,short_path,39823,161806,161753,0.0,0.0,0.0
1613833109.388774,0,long_path,8301,8622,8672,0.0,0.0,0.0
1613833109.476464,16,short_path,39738,161666,161642,0.0,0.0,0.0
1613833109.4916039,0,long_path,8277,8582,8625,0.0,0.0,0.0
1613833109.5663621,16,short_path,39834,161723,161695,0.0,0.0,0.0
1613833109.567931,0,long_path,8337,8647,8600,0.0,0.0,0.0
1613833109.65646,16,short_path,39686,161728,161679,0.0,0.0,0.0
1613833109.65782,0,long_path,8246,8831,8622,0.0,0.0,0.0
1613833109.746939,16,short_path,39738,161897,161776,0.0,0.0,0.0
1613833109.7482939,0,long_path,8616,8656,8611,0.0,0.0,0.0
1613833109.8370738,16,short_path,39734,161726,161767,0.0,0.0,0.0
1613833109.839039,0,long_path,8299,8610,8651,0.0,0.0,0.0
1613833109.926891,16,short_path,39761,161875,162296,0.0,0.0,0.0
1613833109.928828,0,long_path,8232,8618,8901,0.0,0.0,0.0
1613833110.016823,16,short_path,39779,161852,161802,0.0,0.0,0.0
1613833110.0185301,0,long_path,8288,8631,8604,0.0,0.0,0.0
1613833110.107021,16,short_path,39756,161730,161693,0.0,0.0,0.0
1613833110.109067,0,long_path,8302,8584,8610,0.0,0.0,0.0
1613833110.211561,16,short_path,39750,161713,161656,0.0,0.0,0.0
1613833110.2132192,0,long_path,8291,8602,8567,0.0,0.0,0.0
1613833110.286653,16,short_path,39769,161785,161755,0.0,0.0,0.0
1613833110.288449,0,long_path,8272,8683,8596,0.0,0.0,0.0
1613833110.376715,16,short_path,39883,162069,162044,0.0,0.0,0.0
1613833110.378936,0,long_path,8274,8592,8607,0.0,0.0,0.0
1613833110.466727,16,short_path,39901,162247,162238,0.0,0.0,0.0
1613833110.468378,0,long_path,8295,8579,8592,0.0,0.0,0.0
1613833110.556322,16,short_path,40118,162534,162494,0.0,0.0,0.0
1613833110.557986,0,long_path,8303,8601,8607,0.0,0.0,0.0
1613833110.646915,16,short_path,40045,162913,162893,0.0,0.0,0.0
1613833110.6488671,0,long_path,8288,8631,8619,0.0,0.0,0.0
1613833110.7516632,16,short_path,40072,163324,162901,0.0,0.0,0.0
1613833110.7666712,0,long_path,8606,8910,8641,0.0,0.0,0.0
1613833110.859196,16,short_path,40055,162805,162423,0.0,0.0,0.0
1613833110.860409,0,long_path,8293,8601,8595,0.0,0.0,0.0
1613833110.916681,16,short_path,40078,162817,162822,0.0,0.0,0.0
1613833110.918596,0,long_path,8245,8620,8582,0.0,0.0,0.0
1613833111.0065951,16,short_path,40108,162988,162974,0.0,0.0,0.0
1613833111.0086122,0,long_path,8260,8576,8581,0.0,0.0,0.0
1613833111.096609,16,short_path,40095,162977,162948,0.0,0.0,0.0
1613833111.098606,0,long_path,8292,8604,8620,0.0,0.0,0.0
1613833111.186538,16,short_path,40075,163077,163044,0.0,0.0,0.0
1613833111.201534,0,long_path,8263,8603,8602,0.0,0.0,0.0
1613833111.276715,16,short_path,40160,163213,163135,0.0,0.0,0.0
1613833111.2916532,0,long_path,8347,8617,8576,0.0,0.0,0.0
1613833111.366574,16,short_path,40174,163372,163330,0.0,0.0,0.0
1613833111.3686771,0,long_path,8254,8625,8625,0.0,0.0,0.0
1613833111.4568162,16,short_path,40130,163268,163220,0.0,0.0,0.0
1613833111.458532,0,long_path,8259,8617,8591,0.0,0.0,0.0
1613833111.5466812,16,short_path,40004,163163,163120,0.0,0.0,0.0
1613833111.548691,0,long_path,8383,8616,8614,0.0,0.0,0.0
1613833111.6366441,16,short_path,40096,162471,163027,0.0,0.0,0.0
1613833111.638589,0,long_path,8250,32004,8572,0.0,0.0,0.0
1613833111.7266119,16,short_path,40092,163012,162957,0.0,0.0,0.0
1613833111.72792,0,long_path,8286,8612,8610,0.0,0.0,0.0
1613833111.816662,16,short_path,40112,163151,163209,0.0,0.0,0.0
1613833111.8183901,0,long_path,8273,8627,8614,0.0,0.0,0.0
1613833111.906493,16,short_path,40191,163329,163337,0.0,0.0,0.0
1613833111.9079309,0,long_path,8281,8603,8653,0.0,0.0,0.0
1613833111.997185,16,short_path,40195,163415,163389,0.0,0.0,0.0
1613833111.99885,0,long_path,8254,8550,8582,0.0,0.0,0.0
1613833112.102041,16,short_path,40213,163402,163343,0.0,0.0,0.0
1613833112.104021,0,long_path,8298,8613,8577,0.0,0.0,0.0
1613833112.17661,16,short_path,40370,163604,163578,0.0,0.0,0.0
1613833112.178936,0,long_path,8284,8603,8619,0.0,0.0,0.0
1613833112.266603,16,short_path,40214,163623,163582,0.0,0.0,0.0
1613833112.268492,0,long_path,8300,8586,8573,0.0,0.0,0.0
1613833112.3563159,16,short_path,40363,163515,163477,0.0,0.0,0.0
1613833112.35768,0,long_path,8339,8628,8560,0.0,0.0,0.0
1613833112.446721,16,short_path,39636,163331,163291,0.0,0.0,0.0
1613833112.448061,0,long_path,8072,8562,8588,0.0,0.0,0.0
1613833112.536511,16,short_path,40202,163372,163345,0.0,0.0,0.0
1613833112.537951,0,long_path,8592,8575,8636,0.0,0.0,0.0
1613833112.6270201,16,short_path,40201,163225,163395,0.0,0.0,0.0
1613833112.629004,0,long_path,8305,32353,8597,0.0,0.0,0.0
1613833112.7170181,16,short_path,40211,163427,163267,0.0,0.0,0.0
1613833112.7189498,0,long_path,8288,8574,8513,0.0,0.0,0.0
1613833112.806658,16,short_path,40165,163336,163273,0.0,0.0,0.0
1613833112.822012,0,long_path,8271,8616,8608,0.0,0.0,0.0
1613833112.89635,16,short_path,40190,163302,163249,0.0,0.0,0.0
1613833112.897664,0,long_path,8269,8581,8549,0.0,0.0,0.0
1613833112.9865549,16,short_path,40202,163338,163289,0.0,0.0,0.0
1613833112.9883258,0,long_path,8330,8587,8630,0.0,0.0,0.0
1613833113.077041,16,short_path,40210,163400,163368,0.0,0.0,0.0
1613833113.091691,0,long_path,8276,8638,8586,0.0,0.0,0.0
1613833113.166892,16,short_path,40294,163518,163462,0.0,0.0,0.0
1613833113.168826,0,long_path,8319,8602,8568,0.0,0.0,0.0
1613833113.256841,16,short_path,40185,163291,163249,0.0,0.0,0.0
1613833113.258807,0,long_path,8286,8618,8630,0.0,0.0,0.0
1613833113.3466518,16,short_path,40179,163354,163315,0.0,0.0,0.0
1613833113.348107,0,long_path,8454,8597,8648,0.0,0.0,0.0
1613833113.436605,16,short_path,39951,163388,163368,0.0,0.0,0.0
1613833113.4379048,0,long_path,8200,8581,8613,0.0,0.0,0.0
1613833113.526616,16,short_path,40241,163431,163454,0.0,0.0,0.0
